,1,2,3,4
1,0.41,0.4159118139036212,0.4160989400369065,0.4153386105871779
2,0.3744249860253802,0.3844993146601063,0.38476214056433033,0.38372346504374727
3,0.33863121199523516,0.37834497419833973,0.37964615811193697,0.3708121058404031
4,0.26912675585886936,0.36601334643466876,0.3680757137826127,0.34397488818298716
